t_day,SO3,SO4,SO5,SNH_eff,Ntot_eff,TSS_eff,sludge_h,kla_sum,timestamp
0.1458333333333333,1.5976200385862314,2.4224519089677523,0.379439448674896,2.915450236875491,0.78322732260478,13.42396401233616,1.0151642287067162,564.0,1970-01-01 03:30:00
0.15625,1.657337443630443,2.517698554507936,0.4071823143692814,2.9027014200875585,0.7828465989916903,13.39864238058908,1.003675893698074,564.0,1970-01-01 03:45:00
0.1666666666666666,1.7156667037657714,2.610414704312126,0.4377912719110638,2.8872390138245896,0.7823903829460982,13.39209020467643,0.9927731492965404,564.0,1970-01-01 04:00:00
0.1770833333333333,1.780612091085705,2.708800059668964,0.4718350666249894,2.8698227300504136,0.7818806904604315,13.38674422687981,0.9820113770502112,564.0,1970-01-01 04:15:00
0.1875,1.8477891474402528,2.8083854681709792,0.5107319437055131,2.8495575133612987,0.7812899332001991,13.394955667993624,0.970890284108492,564.0,1970-01-01 04:30:00
0.1979166666666666,1.9130173747219896,2.9035496729595285,0.552214955402817,2.8262427464158457,0.7806099556350344,13.414020171913132,0.9611957315340024,564.0,1970-01-01 04:45:00
0.2083333333333333,1.9770437614484624,2.99243953563406,0.5957639240525632,2.799048616452137,0.7798127489534878,13.4466607488022,0.9528857919912332,564.0,1970-01-01 05:00:00
0.21875,2.0390133733235056,3.0735891618610185,0.6388446898710574,2.7680543563058397,0.7788950138795128,13.48626828605138,0.946043689684868,564.0,1970-01-01 05:15:00
0.2291666666666666,2.095571620328701,3.145002442130115,0.6797075074192321,2.733484564647969,0.7778563144814309,13.527332229788314,0.9398004630956922,564.0,1970-01-01 05:30:00
0.2395833333333333,2.1455571251764334,3.206080590841997,0.7172948650542594,2.69567013436876,0.7766986279188826,13.565625502256625,0.9332164493882292,564.0,1970-01-01 05:45:00
0.25,2.1868546976813605,3.254406322889306,0.7496996919305484,2.6547140371300477,0.7754165599876642,13.600133233636686,0.9266960147275002,564.0,1970-01-01 06:00:00
0.2604166666666666,2.2213193287896686,3.292146619298209,0.776861379441188,2.610455707130892,0.7739956197674026,13.632208658667135,0.9205212049147488,564.0,1970-01-01 06:15:00
0.2708333333333333,2.2326064868499222,3.3013632331159384,0.7951281285780322,2.5561748382013003,0.7721995856485634,13.694326722534054,0.9174409151606244,564.0,1970-01-01 06:30:00
0.28125,2.2251257883409563,3.2789339880721435,0.7942397002352406,2.489323432832917,0.7699028822171761,13.79515014220288,0.923783232921792,564.0,1970-01-01 06:45:00
0.2916666666666666,2.224322075908353,3.253853497754382,0.7785948883676699,2.41809788842711,0.7673486460237692,13.88947850078964,0.934286711397931,564.0,1970-01-01 07:00:00
0.3020833333333333,2.192469240584887,3.1857463243449176,0.7508202014777595,2.32074049309218,0.7636714116640262,14.09754584250292,0.9442281514613572,564.0,1970-01-01 07:15:00
0.3125,2.1440011825165,3.0834234001065925,0.6920518917294264,2.2046148347416774,0.7589937038571909,14.404809460426998,0.9761755095927428,564.0,1970-01-01 07:30:00
0.3229166666666666,2.121904227065755,2.998274994596782,0.6302975581223125,2.085682616588016,0.7538588683751636,14.68332513416102,1.0044980599331468,564.0,1970-01-01 07:45:00
0.3333333333333333,2.0007907967396523,2.852385683113957,0.5629740999886175,1.9366867042816125,0.7468959908736224,15.184107484021272,1.0287830635024722,564.0,1970-01-01 08:00:00
0.34375,1.845917814681308,2.6980634443184117,0.4966064163445235,1.7790318606948463,0.7387755424678988,15.838061991212316,1.3752954493093643,564.0,1970-01-01 08:15:00
0.3541666666666666,1.7663610259485112,2.6035583009772667,0.4539247842585988,1.6415505767609269,0.730797652284242,16.33605883319533,1.3193372314532312,564.0,1970-01-01 08:30:00
0.3645833333333333,1.519290525248754,2.4495580379579107,0.4224456251741267,1.5147634123395717,0.7217379658069162,17.337403651106243,1.3387483953523167,564.0,1970-01-01 08:45:00
0.375,1.2734142675203193,2.2841567551507675,0.3871545303032901,1.472524412029907,0.7147979336112946,18.558744102118148,1.361299675012023,564.0,1970-01-01 09:00:00
0.3854166666666666,1.1271200644705828,2.162273801235825,0.3575712950067437,1.5716784821043734,0.7128447228034367,19.303971928857013,1.4023345485109755,564.0,1970-01-01 09:15:00
0.3958333333333333,0.9753177617937916,2.023098701176468,0.329284799865739,1.863249090372843,0.717672778353515,19.856169028069,1.4450656099538346,564.0,1970-01-01 09:30:00
0.40625,0.8714127211532064,1.8958293977098355,0.3010923034223661,2.351293916926375,0.7299838894769455,19.981603901448352,1.777988008117371,564.0,1970-01-01 09:45:00
0.4166666666666666,0.7871356171169974,1.7787048638034202,0.2770434580265893,3.0347312788506056,0.7496343518696902,19.91860928235569,1.7463264111724026,564.0,1970-01-01 10:00:00
0.4270833333333333,0.7379884378420407,1.6776204628033875,0.2551075500717143,3.8401962739517024,0.7741384056950152,19.5345641236693,1.7254918643207455,564.0,1970-01-01 10:15:00
0.4375,0.6955668911495989,1.5770064321291637,0.2356633357944905,4.7444001548881465,0.8023381565002248,19.106947594654574,1.714375869878053,564.0,1970-01-01 10:30:00
0.4479166666666666,0.6502709559288526,1.479989522545203,0.2187660500958257,5.728636646273126,0.833245656695621,18.7985574301446,1.7074956476588188,564.0,1970-01-01 10:45:00
0.4583333333333333,0.6383936099567316,1.408738179654785,0.2047541067466404,6.70159765273786,0.8635819430650267,18.385853336296208,1.7010054650485065,564.0,1970-01-01 11:00:00
0.46875,0.6317465621154176,1.3470361755686195,0.193255239170949,7.644252247152957,0.8924021281067772,17.953689680093447,1.697722962330748,564.0,1970-01-01 11:15:00
0.4791666666666666,0.6125911809290921,1.2845756390822205,0.1833906303879619,8.567967397110497,0.9197226353182312,17.662066209672002,1.6968018485262395,564.0,1970-01-01 11:30:00
0.4895833333333333,0.6171999272909038,1.241532383244763,0.1748293140415299,9.355251376989626,0.9419513160459404,17.11389681103644,1.6936622175353513,564.0,1970-01-01 11:45:00
0.5,0.6147931757800589,1.1955523412049744,0.1675122280487384,10.057064688379814,0.9606368620261392,16.572247344988803,1.6953353861102505,564.0,1970-01-01 12:00:00
0.5104166666666666,0.5993847682884103,1.1446352097028831,0.1608600850286039,10.710452977588137,0.9767506098833032,16.21346688666236,1.7005986046298858,564.0,1970-01-01 12:15:00
0.5208333333333333,0.5959978853864485,1.102458784926969,0.1547606789380467,11.27478166531586,0.9893435844187868,15.864085625562405,1.7021005822092246,564.0,1970-01-01 12:30:00
0.53125,0.591483422376101,1.063000574849849,0.1495465983359601,11.781920561218952,0.999254191502662,15.629729363440408,1.7083474150751807,564.0,1970-01-01 12:45:00
0.5416666666666666,0.5813644724209485,1.0267483427262305,0.1449924436078183,12.23123949046691,1.0065073024171685,15.498369081066482,1.7143783858842845,564.0,1970-01-01 13:00:00
0.5520833333333333,0.5816650092116703,0.998635103259681,0.1411446017558763,12.61757755589388,1.0110977879902991,15.432135127569408,1.7176218188784662,564.0,1970-01-01 13:15:00
0.5625,0.5847616234827282,0.9773204399767718,0.1380579434717038,12.93802672512981,1.0131418961505303,15.390845675787682,1.7200559150721686,564.0,1970-01-01 13:30:00
0.5729166666666666,0.5819406693448628,0.9587782211156692,0.1355842835605988,13.19519234977525,1.0128447586543583,15.376670309183876,1.725380625514347,564.0,1970-01-01 13:45:00
0.5833333333333333,0.586333039312075,0.9449307837520462,0.1335121601193259,13.38585198538838,1.0104792994725502,15.348341837595372,1.726803552912754,564.0,1970-01-01 14:00:00
0.59375,0.5906218876431435,0.9338698626391394,0.1318874802154447,13.51493098887351,1.0063505160383026,15.32564853914838,1.7305691605701727,564.0,1970-01-01 14:15:00
0.6041666666666666,0.5900793958640175,0.9242070533314029,0.130616115295322,13.58530632958148,1.0007530038718735,15.31917395763018,1.735034337594717,564.0,1970-01-01 14:30:00
0.6145833333333333,0.593338389856116,0.917186088667662,0.1295633000394631,13.599700585022887,0.994084992184827,15.309732159442394,1.7363548997935687,564.0,1970-01-01 14:45:00
0.625,0.5966503795098382,0.912789522599265,0.1288400901979309,13.562681773937886,0.9866578971285456,15.304564310417296,1.7390886301509827,564.0,1970-01-01 15:00:00
0.6354166666666666,0.597364278018486,0.9102487629671778,0.128419516701586,13.478526085636272,0.9787688563767996,15.307714617756565,1.7427324092323264,564.0,1970-01-01 15:15:00
0.6458333333333333,0.5978194085630589,0.9088925062008943,0.1282563382916481,13.346417551921649,0.970408140080567,15.393920312399326,1.7508495738074978,564.0,1970-01-01 15:30:00
0.65625,0.5990742064973945,0.9116737480694748,0.128467648087445,13.16757901453621,0.961860499142391,15.557396055692603,1.750755273642158,564.0,1970-01-01 15:45:00
0.6666666666666666,0.602331941044158,0.9191464642192672,0.1290460275758458,12.95179045441916,0.9536464103780666,15.699722466205502,1.740989558270417,564.0,1970-01-01 16:00:00
0.6770833333333333,0.6007927030954295,0.9268992739649922,0.13001714665333,12.689309273874152,0.9454955174395068,15.931643984584603,1.7473009972064808,564.0,1970-01-01 16:15:00
0.6875,0.5943473607002903,0.9370503977612078,0.131238246686994,12.392382373144336,0.9379044527888106,16.18063735901747,1.739081035237267,564.0,1970-01-01 16:30:00
0.6979166666666666,0.5933459820916773,0.951103738647249,0.1327608895489379,12.075671745124428,0.9311975702662424,16.35819790609765,1.727770585316986,564.0,1970-01-01 16:45:00
0.7083333333333333,0.5665912992275947,0.9560060574826073,0.134169680842372,11.733928724440522,0.9252279004200128,16.56543138457492,1.7281118267039843,564.0,1970-01-01 17:00:00
0.71875,0.5384504830976317,0.9588107710880336,0.135404946895191,11.382568770510506,0.920261288586259,16.790483771664395,1.7217489851157566,564.0,1970-01-01 17:15:00
0.7291666666666666,0.5247315504781623,0.96561956402447,0.1366354780875597,11.043587317075495,0.9165245915644692,16.940916244161876,1.7122572313515498,564.0,1970-01-01 17:30:00
0.7395833333333333,0.5060643781455421,0.9660436209979693,0.1377731811663801,10.705573309029104,0.9138879678562298,17.267148923857906,1.7168097901759891,564.0,1970-01-01 17:45:00
0.75,0.4964597714014837,0.9697738218398824,0.1387445038821743,10.403143340862274,0.9126898688497344,17.665048317841414,1.7078522639487783,564.0,1970-01-01 18:00:00
0.7604166666666666,0.4949689923526546,0.9780689736587956,0.1397377269217482,10.164489147446403,0.9130186290624422,17.923332481545874,1.6965395773671543,564.0,1970-01-01 18:15:00
0.7708333333333333,0.4928790841521706,0.9826513692636047,0.1409181437129555,9.990528687297031,0.9150491537000636,18.37605161660965,1.700673585198247,564.0,1970-01-01 18:30:00
0.78125,0.5009734496422025,0.994773317089716,0.1422801524584604,9.91404847878515,0.9189417033544044,18.91482745432815,1.715325170248222,564.0,1970-01-01 18:45:00
0.7916666666666666,0.5116978293244311,1.0118678771930718,0.1437887119590766,9.94679684387245,0.9245392265863488,19.204141220793165,1.7333919515680996,564.0,1970-01-01 19:00:00
0.8020833333333333,0.5273901645425026,1.029570180676089,0.1458217277703916,10.09425266619296,0.9322964176746252,19.64714249578298,1.760249816102176,564.0,1970-01-01 19:15:00
0.8125,0.548240988561505,1.053667117709804,0.1479589097579953,10.342676337337352,0.9418727750955992,19.963446476558868,1.7831336805020903,564.0,1970-01-01 19:30:00
0.8229166666666666,0.5640169302640137,1.0762263229438165,0.1500850187261275,10.664744331429048,0.9530886621696826,20.094915837562205,1.801414273079441,564.0,1970-01-01 19:45:00
0.8333333333333333,0.5797335876255222,1.096904498321641,0.1521403728633298,11.032786212276516,0.9659137819344475,20.148538505916072,1.8172740249949464,564.0,1970-01-01 20:00:00
0.84375,0.5955365595062772,1.1165694589210429,0.1539767235656529,11.4111673009093,0.9800049060824924,20.10256323939829,1.8292221232566035,564.0,1970-01-01 20:15:00
0.8541666666666666,0.6059197020785118,1.1315656012227358,0.1555160428679702,11.773501167459472,0.9951771559294734,20.03180875399736,1.839170504275018,564.0,1970-01-01 20:30:00
0.8645833333333333,0.6226246119645695,1.148160044352042,0.156654560078834,12.08436496476471,1.0104827118657882,19.75361700551221,1.8422911616848212,564.0,1970-01-01 20:45:00
0.875,0.6356551574254681,1.1595799609233466,0.1575039219686321,12.33621990803302,1.0257616630004975,19.4290951771254,1.8430484022729363,564.0,1970-01-01 21:00:00
0.8854166666666666,0.6413652328357528,1.1643503029179878,0.1579997132329055,12.525477169963102,1.0409306539277168,19.213065530370155,1.8446063238505777,564.0,1970-01-01 21:15:00
0.8958333333333333,0.658568561091391,1.1738261983374298,0.1578505054578945,12.63856909538588,1.0543428376485229,18.67940203863783,1.8356156424692225,564.0,1970-01-01 21:30:00
0.90625,0.6694334614329904,1.1744978959547052,0.1573082904352732,12.691220161558638,1.066273675383835,18.0771433044149,1.823444451585604,564.0,1970-01-01 21:45:00
0.9166666666666666,0.6688144096170534,1.1648021223669756,0.1563971146079849,12.692171258039863,1.077215516678442,17.691682158400923,1.814764790648938,564.0,1970-01-01 22:00:00
0.9270833333333331,0.6789601017044061,1.1599600920312552,0.1548308941121104,12.651046699000354,1.0859155928291342,17.091255866836768,1.7957565947572631,564.0,1970-01-01 22:15:00
0.9375,0.6814032694223717,1.1473149047517717,0.1531550724868875,12.577901703074856,1.0930310375529408,16.525852280338967,1.775316547906519,564.0,1970-01-01 22:30:00
0.9479166666666666,0.675330645923279,1.1282391224435913,0.1513331278629519,12.473487721063782,1.0989209490614384,16.168800430549062,1.7585415473655397,564.0,1970-01-01 22:45:00
0.9583333333333331,0.6788154565559097,1.1155234262169746,0.1492887990544947,12.355080360584015,1.1030265272014277,15.702775512730096,1.7333471344204243,564.0,1970-01-01 23:00:00
0.96875,0.677172665699547,1.0996084674344375,0.147441979783403,12.22276077333696,1.1057868241447302,15.2845134177757,1.7068123944113391,564.0,1970-01-01 23:15:00
0.9791666666666666,0.6701070448166857,1.0809470838972113,0.1456862271818815,12.072171552329294,1.1073537739874146,15.02079885131608,1.6833357422891702,564.0,1970-01-01 23:30:00
0.9895833333333331,0.6698618056453347,1.0685081445583844,0.1439071804203325,11.924136800814242,1.1076724514969798,14.665053364373144,1.669705831438992,564.0,1970-01-01 23:45:00
1.0,0.6653418234726458,1.054193712159376,0.1424155759454191,11.77258443403786,1.1069909386688075,14.3482753272531,1.6761064610744345,564.0,1970-01-02 00:00:00
1.0104166666666663,0.6578341279093577,1.038470455256903,0.1410624756305019,11.610555163111371,1.1053078343081917,14.14909788792492,1.6866105698430058,564.0,1970-01-02 00:15:00
1.0208333333333333,0.6568669341791514,1.028527001106175,0.1399557030733276,11.447135295591613,1.1027344594509172,13.982665316339816,1.6918782032374815,564.0,1970-01-02 00:30:00
1.03125,0.658859662599762,1.0223097331293811,0.1393329476795596,11.274741838045994,1.0991638651730429,13.90254875711135,1.7040379823171197,564.0,1970-01-02 00:45:00
1.0416666666666663,0.6614939256534561,1.0199461671215349,0.1390461479978843,11.09486662572061,1.0945817163800935,13.882170895911642,1.7150972545184695,564.0,1970-01-02 01:00:00
1.0520833333333333,0.67366961386937,1.0260209107411469,0.1394639755899045,10.906334856167051,1.088911348250171,13.91985622709842,1.7248892349712737,564.0,1970-01-02 01:15:00
1.0625,0.6904118669500268,1.0395591159975357,0.1404845770649075,10.71537617581108,1.0823278869654709,13.959362483274926,1.7312427231703915,564.0,1970-01-02 01:30:00
1.0729166666666663,0.7055061962606166,1.056692738714208,0.1420564209218927,10.519671764529807,1.0747708458281342,14.008281787676058,1.4269358661462272,564.0,1970-01-02 01:45:00
1.0833333333333333,0.7258138687301444,1.0813067803751912,0.144254247626701,10.328446125313034,1.0666661879918988,14.009987709422736,1.4164961983575857,564.0,1970-01-02 02:00:00
1.09375,0.747693201079632,1.110558698891911,0.1471172100845485,10.138199144296903,1.0579773809629602,13.996127141335382,1.4051050868064106,564.0,1970-01-02 02:15:00
1.1041666666666663,0.769076940947278,1.1423756624983443,0.1504892462933546,9.94535147134605,1.0486303603048874,13.9952721401146,1.3942694577527328,564.0,1970-01-02 02:30:00
1.1145833333333333,0.7982020110653831,1.1813342881234132,0.154427796078874,9.759785054203498,1.0392307626621191,13.95602121073651,1.3821807408481144,564.0,1970-01-02 02:45:00
1.125,0.8299695287889136,1.2240361325054367,0.1590187353256542,9.576483982341037,1.0296702771221602,13.910926339222724,1.3688678457214467,564.0,1970-01-02 03:00:00
1.1354166666666663,0.8608869456456127,1.26831694031584,0.1641163049225741,9.390552211408837,1.019815793529251,13.886912395358182,1.3561884011224077,564.0,1970-01-02 03:15:00
1.1458333333333333,0.899558022412248,1.3192536420993393,0.1697067791641589,9.21463506980652,1.01045978266822,13.82099539941552,1.341050292715479,564.0,1970-01-02 03:30:00
1.15625,0.9391379403064692,1.3726779508727571,0.1759481081769472,9.043827528323606,1.0014428120855283,13.74337287408308,1.323544669196127,564.0,1970-01-02 03:45:00
1.1666666666666663,0.9770619404383948,1.4262495060899956,0.1827511074558518,8.86981543462593,0.9924104857689836,13.694407214837945,1.3067625437177122,564.0,1970-01-02 04:00:00
1.1770833333333333,1.021181793738533,1.4857243774548918,0.1899497239128371,8.70806474454115,0.9842167229773248,13.610179498097816,1.286773868529761,564.0,1970-01-02 04:15:00
1.1875,1.0649976876095266,1.546824133529036,0.1979530475367811,8.549586203666061,0.9764221192768502,13.534887829797956,1.2661300422025532,564.0,1970-01-02 04:30:00
1.1979166666666663,1.1087399784724254,1.608475777186363,0.206592179582221,8.38798223179614,0.968742929943714,13.491968195113746,1.2707584895824189,564.0,1970-01-02 04:45:00
1.2083333333333333,1.1571826707604371,1.6760099749064368,0.2158213035242185,8.23454255889076,0.9617207048039448,13.441275083656183,1.2732938680533723,564.0,1970-01-02 05:00:00
1.21875,1.2076845386385802,1.7469825144999238,0.2261021451153607,8.083404298630613,0.9550668662801284,13.404060457750916,1.2777967677589464,564.0,1970-01-02 05:15:00
1.2291666666666663,1.2604975096973996,1.8200346073721068,0.2373429361879968,7.929564781531374,0.9485608247737608,13.392762612594286,1.2844760009638188,564.0,1970-01-02 05:30:00
1.2395833333333333,1.3175082141934844,1.8987687248624951,0.2494481694757237,7.782732706958833,0.9425945119054508,13.37732065177748,1.2873951173729723,564.0,1970-01-02 05:45:00
1.25,1.3766331088004364,1.9803736959368017,0.2629066975493461,7.637828727538563,0.9369276608772212,13.3715568605163,1.2930948943457787,564.0,1970-01-02 06:00:00
1.2604166666666663,1.438022047119168,2.0632176333238914,0.2775977180823775,7.490767637420671,0.9313853948594472,13.383107651532912,1.3013620323223491,564.0,1970-01-02 06:15:00
1.2708333333333333,1.4971902454858983,2.146358344223915,0.2934338230589402,7.341170854454422,0.92594432071045,13.409270144757702,1.3085832957745618,564.0,1970-01-02 06:30:00
1.28125,1.5536319834913557,2.2260922475807496,0.3102020765449313,7.184199244421079,0.9204244932183416,13.456530954682012,1.3164187456601415,564.0,1970-01-02 06:45:00
1.2916666666666663,1.6140466632518014,2.3036969182954534,0.3271570595798783,7.025137379113906,0.9150016569022206,13.508563302047856,1.32027426337634,564.0,1970-01-02 07:00:00
1.3020833333333333,1.6543737552522084,2.367006467965729,0.344144545292593,6.848129898527766,0.90913308594447,13.595393331371032,1.3328556550133088,564.0,1970-01-02 07:15:00
1.3125,1.6671044021246044,2.406722923649577,0.3577901461572884,6.650905977350432,0.9027522128421558,13.719266750583326,1.3409441456232112,564.0,1970-01-02 07:30:00
1.3229166666666663,1.693143799956468,2.4380603351406003,0.3670806781011612,6.451468817933618,0.8964154966283816,13.834280275340053,1.3284198841263002,564.0,1970-01-02 07:45:00
1.3333333333333333,1.5924490855202773,2.409600873469085,0.3702255035416759,6.203755493386696,0.8886297025397376,14.05690052698841,1.354655940399187,564.0,1970-01-02 08:00:00
1.34375,1.438430822572376,2.342008472896345,0.3632185397353084,5.921191673621098,0.8797612673988062,14.380021383649783,1.3461836065851234,564.0,1970-01-02 08:15:00
1.3541666666666663,1.3528837255518822,2.2913023646777897,0.353329107778891,5.640928291628316,0.870882912759443,14.67044286705573,1.3126266318464284,564.0,1970-01-02 08:30:00
1.3645833333333333,1.098470347028749,2.150526710344909,0.3391142292651887,5.249337616971389,0.8582017665260738,15.46953379640966,1.3593986286673752,564.0,1970-01-02 08:45:00
1.375,0.8698583979254066,1.9857456468734345,0.314502155725452,4.835569201498702,0.8442853824102432,16.716300219772577,1.348453151909288,564.0,1970-01-02 09:00:00
1.3854166666666663,0.7481260473894682,1.8631914158554612,0.2910739142605966,4.505099028117988,0.8325696591594435,17.684047293246003,1.3762275986068215,564.0,1970-01-02 09:15:00
1.3958333333333333,0.615280727315058,1.707264559319814,0.2673362803518908,4.273928749041051,0.8234864040422064,18.767617843226308,1.4239320418476198,564.0,1970-01-02 09:30:00
1.40625,0.5329893293814045,1.5697649905371878,0.2434133577816539,4.242379125771315,0.8204965203989744,19.567983497762736,1.8009790348776042,564.0,1970-01-02 09:45:00
1.4166666666666663,0.4765675535433392,1.453502592021814,0.2233028741603354,4.436756389806645,0.8244018300314627,19.896913210530727,1.7505208804714647,564.0,1970-01-02 10:00:00
1.4270833333333333,0.4421535705223294,1.3501459641970286,0.2056957786305654,4.85412547267473,0.8347903711274388,19.920283093242958,1.7246880017910782,564.0,1970-01-02 10:15:00
1.4375,0.4238144217327842,1.264536869034158,0.1906846283066202,5.453040410050499,0.8499479194041568,19.72012477214634,1.7077190446826722,564.0,1970-01-02 10:30:00
1.4479166666666663,0.4048893723146713,1.1864651862531297,0.1781205760811925,6.2020056081231605,0.8682587811075811,19.51076275868574,1.7007591295365112,564.0,1970-01-02 10:45:00
1.4583333333333333,0.4106513536515889,1.1387866602950143,0.1682643767514531,6.995531361793426,0.8864234080674697,19.04191758838339,1.700219886442058,564.0,1970-01-02 11:00:00
1.46875,0.418294925954885,1.0968621900483737,0.1603357705885288,7.810752786903962,0.9034484258845756,18.54771756181809,1.7014949378469668,564.0,1970-01-02 11:15:00
1.4791666666666663,0.4156833208644924,1.051466413939487,0.1534322567802642,8.640593878455272,0.9187942435110616,18.20557215767623,1.7058320300732497,564.0,1970-01-02 11:30:00
1.4895833333333333,0.4318526323707957,1.0235236419223597,0.147774072069924,9.416423044392785,0.931078395385545,17.82011995724579,1.704779423068131,564.0,1970-01-02 11:45:00
1.5,0.4486907380359404,0.999193915315656,0.1431477083424628,10.140264542292837,0.940499034831592,17.48721582056663,1.7029837148931353,564.0,1970-01-02 12:00:00
1.5104166666666663,0.4533977785458816,0.971935302306596,0.1390783537521265,10.811101676474356,0.947200585293848,17.270084047111666,1.70291640387322,564.0,1970-01-02 12:15:00
1.5208333333333333,0.4735827903905619,0.9557991877523916,0.1356120194853293,11.382738724756775,0.9510661353169646,16.969803882465143,1.6968358826537318,564.0,1970-01-02 12:30:00
1.53125,0.4915304899300931,0.9398517915142932,0.132665920681038,11.869832752083171,0.952653965028864,16.675201959929,1.6891891974062454,564.0,1970-01-02 12:45:00
1.5416666666666663,0.4963210869334699,0.9198736525029396,0.1299882021912324,12.284018957406133,0.9522842772552952,16.47993442415929,1.6836309184465563,564.0,1970-01-02 13:00:00
1.5520833333333333,0.511229064840234,0.9053453349138044,0.1274804708957321,12.603230741955558,0.9503111873431096,16.219125957228677,1.6771464909993488,564.0,1970-01-02 13:15:00
1.5625,0.522391664106856,0.8901665184897395,0.1252212810796863,12.841395645157982,0.947100981158282,15.94239276877168,1.6786026220052015,564.0,1970-01-02 13:30:00
1.5729166666666663,0.522729037559656,0.8719866270915242,0.1231496660512838,13.01261414236125,0.9427459196344607,15.757928689376696,1.6822336229564818,564.0,1970-01-02 13:45:00
1.5833333333333333,0.5283080211642048,0.8569727524464762,0.1210506567574009,13.11101875938464,0.9378758098703024,15.474818146142187,1.682209738704949,564.0,1970-01-02 14:00:00
1.59375,0.529043459104614,0.840278829566117,0.1191410241943129,13.154298342136046,0.9324939676319876,15.209499274463392,1.6855377030638423,564.0,1970-01-02 14:15:00
1.6041666666666663,0.5239774835311682,0.8225832652784214,0.1173765536071147,13.149103329017825,0.9265130121500574,15.034527412307554,1.691527768355262,564.0,1970-01-02 14:30:00
1.6145833333333333,0.5218769600724287,0.8072719308779952,0.1156252881321826,13.10214196267486,0.9204001449874571,14.840465847100392,1.693321677537892,564.0,1970-01-02 14:45:00
1.625,0.5180345269779241,0.7927029382626568,0.1140834620629825,13.019576818667913,0.914044347618188,14.67761182831554,1.6984141430177515,564.0,1970-01-02 15:00:00
1.6354166666666663,0.5121670815162085,0.7792589644522795,0.1127500853408011,12.903139046893624,0.9073238692998556,14.57822710065554,1.7063568335531372,564.0,1970-01-02 15:15:00
1.6458333333333333,0.5059272690829651,0.767528848721087,0.1114726750954247,12.763877473873416,0.9006417580982398,14.459565571511778,1.709446576523607,564.0,1970-01-02 15:30:00
1.65625,0.4966309825543751,0.7562419212663786,0.110376618432468,12.603364391077946,0.8938567751293233,14.355500960962653,1.7165237965298692,564.0,1970-01-02 15:45:00
1.6666666666666663,0.4881905373170683,0.7463040439286093,0.1094687961310262,12.420417986312584,0.8868126576553452,14.29496531570719,1.727220843024666,564.0,1970-01-02 16:00:00
1.6770833333333333,0.475215999492959,0.7363381263145917,0.1085750511907837,12.22455538953033,0.8797817319474329,14.231565572881848,1.732822819588765,564.0,1970-01-02 16:15:00
1.6875,0.4575260373408559,0.7253217197786688,0.1077776513455503,12.008571516662496,0.8724340273205213,14.217853791287986,1.4297859591370723,564.0,1970-01-02 16:30:00
1.6979166666666663,0.4452120004674663,0.716578951021218,0.107091561315843,11.777273604811574,0.8648896884693899,14.230817910433784,1.4236769106651124,564.0,1970-01-02 16:45:00
1.7083333333333333,0.4202759361436197,0.703860725053269,0.1063461579701343,11.52033188963471,0.8567822252533439,14.32255215095114,1.4202402687893756,564.0,1970-01-02 17:00:00
1.71875,0.3947648284724963,0.6905659083876398,0.1055655727245649,11.238930683326966,0.848128316503098,14.486004389679962,1.4216023117426722,564.0,1970-01-02 17:15:00
1.7291666666666663,0.3796883214300192,0.681428027547774,0.1048859226482516,10.95005446656872,0.8393992692153265,14.641476997518737,1.4245825781580803,564.0,1970-01-02 17:30:00
1.7395833333333333,0.3582037553425196,0.6685092679919732,0.104348595145382,10.597604366187698,0.8288417872751568,15.08416415271452,1.4340633655003312,564.0,1970-01-02 17:45:00
1.75,0.3460904702087666,0.6625408469080645,0.1040168428063087,10.22175656188696,0.8175266273806865,15.73327051643515,1.7792031675417008,564.0,1970-01-02 18:00:00
1.7604166666666663,0.3433221023589822,0.6647861095289319,0.1040590224861452,9.874132265757874,0.806795509155043,16.27938849135702,1.7370611466820798,564.0,1970-01-02 18:15:00
1.7708333333333333,0.3401009824256291,0.6666851604466113,0.1045216659213356,9.534052576159398,0.7957036923523694,16.958108778762217,1.7426237338684571,564.0,1970-01-02 18:30:00
1.78125,0.3451790074253487,0.6756691904561051,0.1052812960635868,9.263539457519684,0.7858794521004031,17.61477317044257,1.721097982468189,564.0,1970-01-02 18:45:00
1.7916666666666663,0.3522766770600985,0.6882403541462627,0.1062804216844184,9.095420431149838,0.7783371489661964,18.02095163358021,1.7013873899447518,564.0,1970-01-02 19:00:00
1.8020833333333333,0.3618847758592559,0.7007304372709875,0.1075178078623941,9.034695597808865,0.773182504896536,18.40253376780724,1.7112616770040727,564.0,1970-01-02 19:15:00
1.8125,0.3754128382781656,0.7163776568722776,0.1087677997332261,9.09087826573919,0.7711957328579745,18.592316482101268,1.7308375883997038,564.0,1970-01-02 19:30:00
1.8229166666666663,0.3851645329141591,0.7299296504213904,0.1099680556271267,9.250055060639664,0.772347345230858,18.64523221740057,1.750081703802498,564.0,1970-01-02 19:45:00
1.8333333333333333,0.3974474353808754,0.7428050037951578,0.1109681656156243,9.486078802279108,0.7762738880381165,18.51416646392452,1.763258832526012,564.0,1970-01-02 20:00:00
1.84375,0.4083623609093224,0.7522954970423975,0.1117150940173962,9.775929123615908,0.7824494793835431,18.28873579351212,1.77228172735138,564.0,1970-01-02 20:15:00
